"","NAME","gender","prc_under18E","prc_under18M","prc_over65E","prc_over65M"
"319","Chatsworth","Female",0.107142857142857,0.539649359468267,0.0357142857142857,0.786013435299065
"320","Chatsworth","Male",0.153846153846154,0.583710640738132,0.0769230769230769,0.770509860538782
"321","Chelsea","Female",0.308411214953271,0.221140628431864,0.102803738317757,0.154634303872236
"322","Chelsea","Male",0.25,0.214176876947864,0.125,0.100320112943692
"323","Cherokee","Female",0.2453125,0.0507952392676165,0.25390625,0.0655403479621593
"324","Cherokee","Male",0.246416117783805,0.0655813919778342,0.193723363037582,0.0549690930176229
"325","Chester","Female",0.230769230769231,0.275739644970414,0.246153846153846,0.252900266644535
"326","Chester","Male",0.337662337662338,0.331567194719049,0.168831168831169,0.24006795737672
"327","Chillicothe","Female",0.183673469387755,0.283954861688533,0.142857142857143,0.128874846095046
"328","Chillicothe","Male",0.277777777777778,0.464442081629054,0.0925925925925926,0.339000746117185
"329","Churdan","Female",0.213333333333333,0.123557601901519,0.182222222222222,0.0847809487619517
"330","Churdan","Male",0.31640625,0.149963071494434,0.1171875,0.0581741888327412
"331","Cincinnati","Female",0.130434782608696,0.108939663826842,0.253623188405797,0.157842789515863
"332","Cincinnati","Male",0.19672131147541,0.163021012346804,0.213114754098361,0.158300249435243
"333","Clare","Female",0.353846153846154,0.383159081807961,0.184615384615385,0.214198045025882
"334","Clare","Male",0.22972972972973,0.250289228855141,0.310810810810811,0.254586073464333
"335","Clarence","Female",0.274636510500808,0.148304989348552,0.21486268174475,0.0927082778286376
"336","Clarence","Male",0.13716814159292,0.0762145436757904,0.214601769911504,0.0872231630582467
"337","Clarinda","Female",0.196678321678322,0.0456295247489002,0.241695804195804,0.051412652173295
"338","Clarinda","Male",0.226479750778816,0.0440559854514709,0.132398753894081,0.0302717321640154
"339","Clarion","Female",0.21517331589274,0.0642052388212957,0.246566383257031,0.0730282928998075
"340","Clarion","Male",0.218195836545875,0.0682373260712634,0.228218966846569,0.0736670090559465
"341","Clarksville","Female",0.151560178306092,0.0588551239273924,0.219910846953938,0.0757593193925032
"342","Clarksville","Male",0.258297258297258,0.0883255536528385,0.155844155844156,0.0517611783936045
"343","Clayton","Female",0,0.645161290322581,0.483870967741935,0.638882203010369
"344","Clayton","Male",0,0.5,0.55,0.462608095476074
"345","Clear Lake","Female",0.174395658608781,0.0465371942359573,0.280463739516527,0.0510964965658565
"346","Clear Lake","Male",0.16689693285438,0.0429121685168783,0.261950815142305,0.0597990064962108
"347","Clearfield","Female",0.145251396648045,0.10234377845154,0.435754189944134,0.22174258341879
"348","Clearfield","Male",0.275555555555556,0.203581871176205,0.182222222222222,0.121460869073333
"349","Cleghorn","Female",0.244444444444444,0.137961733913381,0.237037037037037,0.118161441975059
"350","Cleghorn","Male",0.120689655172414,0.0805495341471579,0.362068965517241,0.199164108084154
"351","Clemons","Female",0.193181818181818,0.245262734145449,0.25,0.23680302254744
"352","Clemons","Male",0.287234042553192,0.283715645810523,0.0957446808510638,0.187079844628393
"353","Clermont","Female",0.257246376811594,0.116504992875374,0.242753623188406,0.0806790505061635
"354","Clermont","Male",0.116071428571429,0.066891027180592,0.232142857142857,0.0822000829094673
"355","Climbing Hill CDP, Iowa","Female",0,0.48780487804878,0.317073170731707,0.598575695638559
"356","Climbing Hill CDP, Iowa","Male",0,0.714285714285714,0.25,0.830117092797819
"357","Clinton","Female",0.206731536130164,0.0238121465256042,0.215664380283937,0.0232353232619458
"358","Clinton","Male",0.212251300255923,0.0238256996628291,0.175596466606126,0.0230624038351639
"359","Clio","Female",0.25,0.692532089108111,0.208333333333333,0.766103167008204
"360","Clio","Male",0.206896551724138,0.524278668002508,0.448275862068966,0.582071600527179
"361","Clive","Female",0.259714158106297,0.0452398879945302,0.156654756587762,0.0245819104032899
"362","Clive","Male",0.266787658802178,0.0418569520057154,0.139532400982171,0.0231635017895029
"363","Clutier","Female",0.16504854368932,0.154394821757821,0.242718446601942,0.147024446848206
"364","Clutier","Male",0.317829457364341,0.170673675143244,0.224806201550388,0.152283430981646
"365","Coalville CDP, Iowa","Female",0.222627737226277,0.15667349044838,0.18978102189781,0.113108219216365
"366","Coalville CDP, Iowa","Male",0.33448275862069,0.211350530670001,0.16551724137931,0.105371127211871
"367","Coburg","Female",0,1.81818181818182,0.272727272727273,1.82644628099174
"368","Coburg","Male",0.3,0.844334057112468,0.35,1.14421370381586
"369","Coggon","Female",0.228658536585366,0.133102502024969,0.11890243902439,0.0595036910792108
"370","Coggon","Male",0.236585365853659,0.102165589912786,0.0975609756097561,0.0526270307445086
"371","Coin","Female",0.139705882352941,0.139826860659607,0.169117647058824,0.133860591379769
"372","Coin","Male",0.227722772277228,0.163192795587729,0.237623762376238,0.129781756436036
"373","Colesburg","Female",0.203636363636364,0.1394141005945,0.210909090909091,0.109857255973908
"374","Colesburg","Male",0.138211382113821,0.0995909172812947,0.398373983739837,0.263900420876831
"375","Colfax","Female",0.278996865203762,0.109032835194257,0.143155694879833,0.0553153980198344
"376","Colfax","Male",0.186,0.0815308664004008,0.159,0.0631815917494962
"377","College Springs","Female",0.315789473684211,0.22253000923361,0.12280701754386,0.130147329238255
"378","College Springs","Male",0.226277372262774,0.194949991895476,0.167883211678832,0.144234977007327
"379","Collins","Female",0.26457399103139,0.192237429955552,0.183856502242152,0.108936594557735
"380","Collins","Male",0.110576923076923,0.0735976944014841,0.182692307692308,0.103746907597794
"381","Colo","Female",0.249388753056235,0.0891248946510531,0.168704156479218,0.0676011199866251
"382","Colo","Male",0.235,0.0814013215878588,0.2075,0.0727534473517407
"383","Columbus City","Female",0.188524590163934,0.183420810787188,0.295081967213115,0.18463018422927
"384","Columbus City","Male",0.124031007751938,0.0960589583161081,0.162790697674419,0.123076686326528
"385","Columbus Junction","Female",0.259605399792316,0.106551256436386,0.213914849428868,0.0646594740798767
"386","Columbus Junction","Male",0.313088109495295,0.0935116527747914,0.114627887082977,0.0333777350207691
"387","Colwell","Female",0.272727272727273,0.572399820526373,0.212121212121212,0.591369653620899
"388","Colwell","Male",0,0.769230769230769,0.115384615384615,0.772921562207695
"389","Conesville","Female",0.33502538071066,0.265006822522402,0.157360406091371,0.115256542792366
"390","Conesville","Male",0.256317689530686,0.157161786239048,0.0830324909747292,0.0917798394756741
"391","Conrad","Female",0.20242214532872,0.0930648111229798,0.394463667820069,0.116308763338047
"392","Conrad","Male",0.137218045112782,0.0554914192196198,0.296992481203008,0.110832463655447
"393","Conroy CDP, Iowa","Female",0.431818181818182,0.615241460673252,0.159090909090909,0.313509230240854
"394","Conroy CDP, Iowa","Male",0,0.285714285714286,0.114285714285714,0.36194693120389
"395","Conway","Female",0,0.909090909090909,0.636363636363636,1.48127672139958
"396","Conway","Male",0,1.17647058823529,0.705882352941177,1.77338593949575
"397","Coon Rapids","Female",0.345345345345345,0.112099013101468,0.205705705705706,0.0699349764199617
"398","Coon Rapids","Male",0.28643216080402,0.109033670242712,0.160804020100503,0.0535570040001862
"399","Coppock","Female",0.25,1.14319060774002,0.0625,1.37593740241029
"400","Coppock","Male",0.538461538461538,1.4142135623731,0.153846153846154,1.77590713547926
"401","Coralville","Female",0.20935107546482,0.0421587444285528,0.154484141450966,0.0321946754039864
"402","Coralville","Male",0.217611515905456,0.0351711643034885,0.0969433090456727,0.0213960129924134
"403","Corley CDP, Iowa","Female",NA,NA,NA,NA
"404","Corley CDP, Iowa","Male",0,3.33333333333333,1,4.21637021355784
"405","Corning","Female",0.245327102803738,0.0655057556189018,0.307242990654206,0.0789994720492496
"406","Corning","Male",0.215712383488682,0.0566719118490712,0.199733688415446,0.0584973206703988
"407","Correctionville","Female",0.254278728606357,0.117498458595519,0.271393643031785,0.0951483083565987
"408","Correctionville","Male",0.417849898580122,0.279965246971722,0.137931034482759,0.0631929372555821
"409","Corwith","Female",0.134920634920635,0.133021341779839,0.246031746031746,0.11954072158853
"410","Corwith","Male",0.146067415730337,0.164346081626206,0.235955056179775,0.12703214815847
"411","Corydon","Female",0.238870792616721,0.0765710462147331,0.220412595005429,0.0696167439461698
"412","Corydon","Male",0.295893719806763,0.0821957499516468,0.165458937198068,0.0557890855440299
"413","Cotter","Female",0.333333333333333,0.471404520791032,0.25,1.76776695296637
"414","Cotter","Male",0.0833333333333333,1.41750043547362,0.25,1.67303470940949
"415","Coulter","Female",0.152941176470588,0.13430056694438,0.117647058823529,0.194718398838134
"416","Coulter","Male",0.367521367521368,0.592892871770934,0.0598290598290598,0.167342430566947
"417","Council Bluffs","Female",0.208570179274158,0.0146923442489476,0.18477106627522,0.0134104721841691
"418","Council Bluffs","Male",0.242753031144809,0.0141659933509168,0.148076734533808,0.0129491506711332
"419","Craig","Female",0.05,0.900420040869815,0.1,1.00151135789865
"420","Craig","Male",0.172413793103448,0.663854803402921,0.103448275862069,0.795698379174607
"421","Crawfordsville","Female",0.311475409836066,0.190390942522998,0.191256830601093,0.10882556530019
"422","Crawfordsville","Male",0.285714285714286,0.201855457039647,0.182539682539683,0.116943075638796
"423","Crescent","Female",0.253807106598985,0.143455511060867,0.200507614213198,0.0883421435556473
"424","Crescent","Male",0.267241379310345,0.129307953016818,0.149425287356322,0.0829631979569402
"425","Cresco","Female",0.248339294839039,0.058460344357902,0.202350536535514,0.0545267929548377
"426","Cresco","Male",0.22976501305483,0.0578467749300965,0.191644908616188,0.0518936018989398
"427","Creston","Female",0.214871794871795,0.0351904714591343,0.190769230769231,0.0368422335179349
"428","Creston","Male",0.220898754737412,0.0363669244163964,0.174066053059015,0.0444457182657208
"429","Cromwell","Female",0.121212121212121,0.336234895481872,0.454545454545455,0.599013626102815
"430","Cromwell","Male",0.151515151515152,0.196098191637612,0.575757575757576,0.639862801830951
"431","Crystal Lake","Female",0.102803738317757,0.138730778351848,0.299065420560748,0.194039500123496
"432","Crystal Lake","Male",0.360759493670886,0.362196546402779,0.113924050632911,0.128723555465602
"433","Cumberland","Female",0.133333333333333,0.100287317151051,0.152380952380952,0.154753184740174
"434","Cumberland","Male",0.355029585798817,0.297080266336886,0.0769230769230769,0.0678625080221224
"435","Cumming","Female",0.250825082508251,0.13292351745304,0.125412541254125,0.0784851190054594
"436","Cumming","Male",0.261764705882353,0.112230550060053,0.232352941176471,0.155383844956149
"437","Curlew","Female",0.0952380952380952,0.858593356914241,0.428571428571429,0.794288697316424
"438","Curlew","Male",0.366666666666667,0.871964576242764,0.3,0.762809135877238
"439","Cushing","Female",0.245614035087719,0.227545638590228,0.140350877192982,0.13722408714161
"440","Cushing","Male",0.2734375,0.202786824345376,0.1640625,0.10940578572388
"441","Cylinder","Female",0.121951219512195,0.493000579538386,0.146341463414634,0.375748718810168
"442","Cylinder","Male",0.456521739130435,0.510406820951039,0.0434782608695652,0.435325747706539
"443","Dakota City","Female",0.283842794759825,0.109268053662306,0.161572052401747,0.0621101562460893
"444","Dakota City","Male",0.339702760084926,0.131749890088815,0.140127388535032,0.057562182593601
"445","Dallas Center","Female",0.30379746835443,0.0943704513756061,0.205983889528193,0.0614429797084923
"446","Dallas Center","Male",0.279816513761468,0.0832662398015926,0.19151376146789,0.055879941299322
"447","Dana","Female",0.5,0.832165848854662,0.2,0.917823512446701
"448","Dana","Male",0,1.81818181818182,0.181818181818182,1.82298389143302
"449","Danbury","Female",0.2,0.147156756933248,0.313333333333333,0.133748272862969
"450","Danbury","Male",0.232258064516129,0.148762434437722,0.238709677419355,0.104982484692908
"451","Danville","Female",0.287054409005629,0.111179726465836,0.185741088180113,0.0660170748065194
"452","Danville","Male",0.307692307692308,0.109771706509176,0.135627530364372,0.0572444015275712
"453","Davenport","Female",0.2097107841224,0.0125119017464029,0.173158736973576,0.0113789805609465
"454","Davenport","Male",0.225164906998396,0.0118182472630896,0.140225422419428,0.0101335960574871
"455","Davis City","Female",0.108695652173913,0.211097586720556,0.282608695652174,0.226269482884448
"456","Davis City","Male",0.185483870967742,0.215038574627542,0.145161290322581,0.12717399317298
"457","Dawson","Female",0.258064516129032,0.272259576626104,0.17741935483871,0.396501960346802
"458","Dawson","Male",0.204819277108434,0.275326120680218,0.144578313253012,0.264366011024727
"459","Dayton","Female",0.247706422018349,0.0951766776393193,0.217889908256881,0.114691643745343
"460","Dayton","Male",0.195378151260504,0.10782805195235,0.172268907563025,0.0787648615756926
"461","De Soto","Female",0.326047358834244,0.116781240882109,0.122040072859745,0.0512725867905205
"462","De Soto","Male",0.280737704918033,0.0994096939965361,0.174180327868852,0.0810182836449626
"463","DeWitt","Female",0.327728208647907,0.0835276224743804,0.171585449553878,0.0463517200784077
"464","DeWitt","Male",0.29153605015674,0.0766233769210033,0.149294670846395,0.0492326783968767
"465","Decatur City","Female",0.247706422018349,0.258010834438616,0.137614678899083,0.136141290100856
"466","Decatur City","Male",0.230769230769231,0.201936761301286,0.10989010989011,0.184390387982547
"467","Decorah","Female",0.131207400194742,0.0300570849746506,0.242940603700097,0.0403567916660212
"468","Decorah","Male",0.152500683246789,0.0306891573838978,0.216999180103854,0.0392556571818098
"469","Dedham","Female",0.273684210526316,0.172317373961415,0.136842105263158,0.143943454989125
"470","Dedham","Male",0.213740458015267,0.121948264446406,0.106870229007634,0.110832211863161
"471","Deep River","Female",0.313609467455621,0.279390573817866,0.165680473372781,0.127552901847372
"472","Deep River","Male",0.290540540540541,0.217830938693814,0.195945945945946,0.136001330589378
"473","Defiance","Female",0.135416666666667,0.170070227783913,0.333333333333333,0.150231303144333
"474","Defiance","Male",0.232758620689655,0.137660912957893,0.224137931034483,0.151956370420212
"475","Delaware","Female",0.0806451612903226,0.101684687668485,0.225806451612903,0.287788857227643
"476","Delaware","Male",0.227272727272727,0.421933000772523,0.212121212121212,0.275030621789799
"477","Delhi","Female",0.225165562913907,0.137937024905084,0.218543046357616,0.140057758146652
"478","Delhi","Male",0.129554655870445,0.10246349039882,0.238866396761134,0.124675829436493
"479","Delmar","Female",0.174468085106383,0.0947185731684693,0.208510638297872,0.0948986629881282
"480","Delmar","Male",0.333333333333333,0.195341307084458,0.133333333333333,0.0723565818064468
"481","Deloit","Female",0.388888888888889,0.435228449003046,0.263888888888889,0.201460959895299
"482","Deloit","Male",0.440298507462687,0.534060503337396,0.201492537313433,0.1688169391091
"483","Delphos CDP, Iowa","Female",0.4,1.13088460949825,0.05,1.10125212826128
