"","Year","GEOID","NAME","Median Age Estimate","moe"
"7332","2016","1901270","Allerton",34.1,5.8
"7333","2016","1916635","Corydon",51.1,5.4
"7334","2016","1984585","West Point",44.2,8
"7335","2016","1977565","Thayer",36.5,11.3
"7336","2016","1949935","Martinsburg",31.9,8.8
"7337","2016","1972975","Sibley",44.1,3
"7338","2016","1938280","Indianola",33.4,1.3
"7339","2016","1922755","Duncombe",43.3,9.7
"7340","2016","1944265","Lehigh",55.2,4.1
"7341","2016","1981975","Wallingford",45.7,6.3
"7342","2016","1938055","Imogene",47.5,17
"7343","2016","1986700","Woden",31.5,3.4
"7344","2016","1930540","Gibson",45.4,8.1
"7345","2016","1941475","Kinross",50.4,5.7
"7346","2016","1966720","Richland",43.8,5.9
"7347","2016","1971355","Searsboro",31,8.8
"7348","2016","1925590","Emmetsburg",41.1,3.3
"7349","2016","1932295","Grant",41.5,21.2
"7350","2016","1921270","Diagonal",55.2,12.6
"7351","2016","1940350","Kellerton",32.8,13.7
"7352","2016","1915195","Collins",33.5,6.9
"7353","2016","1962445","Persia",35.3,6.6
"7354","2016","1928740","Franklin",54.3,14.5
"7355","2016","1904195","Badger",42.6,6.1
"7356","2016","1915240","Colo",40.7,7.8
"7357","2016","1930630","Gilbert",33.9,5
"7358","2016","1927255","Ferguson",50.3,8.8
"7359","2016","1945660","Liscomb",37.1,8.2
"7360","2016","1948045","McIntire",57.2,17.6
"7361","2016","1907390","Bondurant",29.1,2.3
"7362","2016","1902935","Armstrong",48.2,5.8
"7363","2016","1916590","Corwith",53.2,5.5
"7364","2016","1940260","Kanawha",38.2,6.2
"7365","2016","1941655","Klemme",30.6,8.3
"7366","2016","1912000","Cedar Rapids",35.7,0.5
"7367","2016","1912270","Center Point",31.6,3.6
"7368","2016","1935940","Hiawatha",36.2,3.9
"7369","2016","1965955","Reasnor",38.7,20.6
"7370","2016","1938415","Inwood",39.3,6.6
"7371","2016","1944670","Lester",38.9,7.6
"7372","2016","1978285","Tipton",40.5,4.1
"7373","2016","1985800","Williams",34.5,3.6
"7374","2016","1912315","Centerville",43.6,3.1
"7375","2016","1979410","Udell",72.3,49.1
"7376","2016","1956910","Nora Springs",37.9,3.2
"7377","2016","1917130","Crawfordsville",45,4.3
"7378","2016","1923790","East Peru",54.5,11
"7379","2016","1900730","Ainsworth",31.8,5.7
"7380","2016","1955110","Muscatine",35.5,1.2
"7381","2016","1975405","Stockport",34.7,10
"7382","2016","1916815","Coulter",41.7,8.5
"7383","2016","1964110","Popejoy",41.3,36.1
"7384","2016","1938595","Iowa City",26.2,0.4
"7385","2016","1976890","Swisher",42.3,6
"7386","2016","1934860","Harvey",46.2,22.1
"7387","2016","1971760","Seymour",50.6,15.1
"7388","2016","1944490","Lenox",40.9,2.9
"7389","2016","1909550","Burlington",40.7,1.6
"7390","2016","1954165","Morrison",46.3,20.5
"7391","2016","1975720","Stout",42.4,8.1
"7392","2016","1953175","Mondamin",49.3,10.3
"7393","2016","1970185","St. Paul",36.5,15.4
"7394","2016","1975000","Stanton",53.6,3.4
"7395","2016","1902800","Arispe",35.3,16.4
"7396","2016","1943275","Lansing",54.3,5.5
"7397","2016","1955785","New Albin",38.2,3.9
"7398","2016","1905365","Bedford",43.9,2.5
"7399","2016","1956595","New Virginia",35.2,4.3
"7400","2016","1937605","Humeston",48.5,11.3
"7401","2016","1962985","Pioneer",31,36.8
"7402","2016","1984090","Westfield",32.3,17
"7403","2016","1918390","Danbury",43.1,7.4
"7404","2016","1908560","Bristow",37.5,18.1
"7405","2016","1911305","Cascade",44.7,8.5
"7406","2016","1958980","Olin",35.3,5.5
"7407","2016","1976935","Tabor",36.9,6.7
"7408","2016","1911215","Carter Lake",40.5,1
"7409","2016","1900775","Akron",40.4,6.2
"7410","2016","1916950","Craig",30.8,27.5
"7411","2016","1975945","Struble",42.4,12.8
"7412","2016","1902350","Anthon",46.8,7.4
"7413","2016","1908650","Bronson",35.3,9.1
"7414","2016","1972345","Sheldahl",42.3,11.3
"7415","2016","1964740","Princeton",40.7,3.6
"7416","2016","1943050","La Motte",48.6,7.6
"7417","2016","1949215","Maquoketa",40.7,3.5
"7418","2016","1964605","Preston",38,3.9
"7419","2016","1969510","Sabula",50.4,4.7
"7420","2016","1987690","Zwingle",34.7,14.6
"7421","2016","1906985","Blockton",48.5,9
"7422","2016","1915960","Conway",56.8,16.5
"7423","2016","1941610","Kiron",38.3,19.5
"7424","2016","1984630","Westside",47.1,6.9
"7425","2016","1972210","Sheffield",44.3,8.6
"7426","2016","1916230","Coralville",32.3,0.8
"7427","2016","1978060","Tiffin",30.4,3.3
"7428","2016","1979770","University Heights",27.1,3.7
"7429","2016","1942015","Knoxville",40,1.9
"7430","2016","1963750","Pleasantville",38.4,8.2
"7431","2016","1915825","Conrad",46.9,5.3
"7432","2016","1983325","Wellsburg",36.2,2.5
"7433","2016","1952860","Missouri Valley",43.2,2.8
"7434","2016","1986835","Woodbine",38,3.2
"7435","2016","1933960","Hampton",36.8,2.8
"7436","2016","1934365","Hansell",56.3,7.4
"7437","2016","1936345","Hills",41.3,11.6
"7438","2016","1962040","Pella",32.6,1.6
"7439","2016","1964875","Promise City",52.7,12.4
"7440","2016","1948990","Manson",40.1,4.9
"7441","2016","1979140","Truro",30.3,8.8
"7442","2016","1941115","Keystone",46.6,6.9
"7443","2016","1947505","Luzerne",47.7,2.5
"7444","2016","1972480","Shellsburg",42.6,7.4
"7445","2016","1959565","Orient",46.2,5.5
"7446","2016","1928965","Fredericksburg",35.4,8.1
"7447","2016","1943815","Lawler",51.9,9.7
"7448","2016","1955335","Nashua",38.2,3.9
"7449","2016","1957495","North Washington",41.1,13.3
"7450","2016","1903025","Arnolds Park",46,6.6
"7451","2016","1974415","Spirit Lake",47.1,5.3
"7452","2016","1970005","St. Joseph CDP",14.1,5.6
"7453","2016","1971715","Sexton CDP",32.4,10.5
"7454","2016","1973965","South Amana CDP",57.3,14.4
"7455","2016","1975540","Stone City CDP",53.3,4.5
"7456","2016","1976415","Sun Valley Lake CDP",66.1,2.6
"7457","2016","1978465","Toeterville CDP",43.9,35.2
"7458","2016","1979335","Twin Lakes CDP",66,3.1
"7459","2016","1982290","Washburn CDP",39.9,18.5
"7460","2016","1982515","Watkins CDP",68.9,6.3
"7461","2016","1983505","West Amana CDP",24.6,51.2
"7462","2016","1984495","Weston CDP",53.9,17.3
"7463","2016","1909235","Buffalo",40,7.5
"7464","2016","1947820","McCausland",41.7,6.1
"7465","2016","1950655","Maysville",53.7,4.4
"7466","2016","1961365","Panorama Park",61.3,13.2
"7467","2016","1906940","Blencoe",39.5,14.9
"7468","2016","1900910","Albia",43.5,3.3
"7469","2016","1933285","Guernsey",48.5,14.9
"7470","2016","1953490","Montezuma",33.9,3
"7471","2016","1980805","Victor",33.6,5.8
"7472","2016","1945165","Lime Springs",42.3,11
"7473","2016","1954120","Morning Sun",40.1,7.1
"7474","2016","1900640","Agency",41,7.4
"7475","2016","1950160","Mason City",42.6,0.9
"7476","2016","1918345","Dana",33.1,10.9
"7477","2016","1915015","Colesburg",45.2,9.2
"7478","2016","1901045","Alden",42.6,5.7
"7479","2016","1924375","Elberon",41.3,18.1
"7480","2016","1973065","Sidney",40.9,5.8
"7481","2016","1977970","Thurman",37.5,4
"7482","2016","1973110","Sigourney",46.9,4.9
"7483","2016","1959520","Orchard",35.7,31.7
"7484","2016","1901180","Alleman",44.4,7.5
"7485","2016","1952950","Mitchellville",34.2,2.3
"7486","2016","1983910","West Des Moines",34.6,0.8
"7487","2016","1978195","Tingley",51.6,14.1
"7488","2016","1968340","Rodman",52.9,15.9
"7489","2016","1969330","Ruthven",36.4,10.1
"7490","2016","1954480","Mount Ayr",50,3.1
"7491","2016","1935220","Haverhill",37.8,19.1
"7492","2016","1944220","Le Grand",39,6.5
"7493","2016","1946425","Long Grove",39.3,6.7
"7494","2016","1979995","Ute",51.9,4.4
"7495","2016","1915420","Columbus Junction",35.5,2.2
"7496","2016","1916725","Cotter",51.5,17.5
"7497","2016","1958665","Ogden",46.4,4.9
"7498","2016","1904780","Bassett",50.5,10
"7499","2016","1961320","Panora",39.1,8.4
"7500","2016","1986385","Winfield",42.6,5.8
"7501","2016","1902530","Archer",33.1,12.1
"7502","2016","1981120","Vining",46.8,23.9
"7503","2016","1925095","Elma",49.6,10.4
"7504","2016","1929055","Fredonia",27.3,5.6
"7505","2016","1924420","Eldon",44.1,6.1
"7506","2016","1945480","Linn Grove",56.5,3.2
"7507","2016","1913845","Clayton",64.9,11.4
"7508","2016","1924825","Elkport",22.9,37.9
"7509","2016","1947055","Luana",36.5,10.9
"7510","2016","1948000","McGregor",45.3,11.6
"7511","2016","1909280","Buffalo Center",47.5,8.5
"7512","2016","1913125","Chester",32.9,13.1
"7513","2016","1965010","Protivin",56.6,9.1
"7514","2016","1944715","Letts",33,6.8
"7515","2016","1906850","Blakesburg",52.7,8.8
"7516","2016","1908605","Britt",47,4.6
"7517","2016","1931575","Goodell",32.5,27.4
"7518","2016","1902305","Ankeny",32,0.8
"7519","2016","1964020","Polk City",37.7,2.6
"7520","2016","1923430","Earlville",45.4,3.2
"7521","2016","1932610","Greeley",41.1,13.5
"7522","2016","1948810","Manchester",39.8,8.5
"7523","2016","1904375","Balltown",53.5,12.7
"7524","2016","1968250","Rockwell",42.2,5
"7525","2016","1924060","Edgewood",50.8,5.8
"7526","2016","1985935","Williamson",47.5,16.6
"7527","2016","1959115","Onawa",41.6,2.6
"7528","2016","1976620","Swaledale",38.5,13.8
"7529","2016","1965505","Ralston",37.8,16.7
"7530","2016","1971310","Scranton",37.7,9
"7531","2016","1909100","Buckeye",34.5,27.8
"7532","2016","1946290","Lone Rock",37.3,21.1
"7533","2016","1977115","Tama",36.1,2.7
"7534","2016","1937200","Hornick",39.3,9.9
"7535","2016","1975990","Stuart",43.6,6.7
"7536","2016","1987285","Yale",41.7,7.6
"7537","2016","1936390","Hillsboro",34.1,13.2
"7538","2016","1970230","Salem",45.1,6.7
"7539","2016","1912495","Central City",38.4,5.1
"7540","2016","1964425","Prairieburg",39,21.9
"7541","2016","1906625","Birmingham",34.3,8.4
"7542","2016","1952500","Milton",28.5,4
"7543","2016","1941385","Kingsley",42,4
"7544","2016","1958395","Oakville",32.8,10.6
"7545","2016","1934725","Hartley",44.4,6.8
"7546","2016","1922080","Dougherty",52,15.8
"7547","2016","1968025","Rock Falls",45.8,12.4
"7548","2016","1922800","Dundee",32.8,7.4
"7549","2016","1969465","Ryan",50.3,6.7
"7550","2016","1914520","Clive",40.3,1.7
"7551","2016","1963525","Pleasant Hill",37.7,2
"7552","2016","1969240","Runnells",36.1,3.7
"7553","2016","1970995","Saylorville CDP",45.1,4.7
"7554","2016","1979950","Urbandale",38.8,1.3
"7555","2016","1924690","Elkader",48.8,3.8
"7556","2016","1929910","Garnavillo",47.3,6.7
"7557","2016","1966405","Remsen",38.6,4.4
"7558","2016","1919180","Dayton",52.1,5.4
"7559","2016","1902755","Arion",45.3,16.3
"7560","2016","1912900","Charter Oak",40.3,5.9
"7561","2016","1943590","Latimer",38.7,6
"7562","2016","1952275","Millerton",22.7,13
"7563","2016","1926760","Farley",34.5,3.1
"7564","2016","1962130","Peosta",31.6,2.7
"7565","2016","1944355","Leland",39.8,14.1
"7566","2016","1977745","Thompson",51.3,8.2
"7567","2016","1928425","Fort Atkinson",52.9,5.6
"7568","2016","1939135","Jackson Junction",47.3,9.1
"7569","2016","1937470","Hudson",41.6,4.3
"7570","2016","1943365","La Porte City",42.4,5.9
"7571","2016","1982425","Waterloo",36.5,0.7
"7572","2016","1975855","Strawberry Point",49.4,7.2
"7573","2016","1903160","Asbury",35.9,2.2
"7574","2016","1925725","Epworth",32.7,2.4
"7575","2016","1972660","Sherrill",40.5,12.5
"7576","2016","1903520","Atlantic",43.7,2.4
"7577","2016","1917760","Cumberland",36.5,13.9
"7578","2016","1950250","Massena",43.8,4.8
"7579","2016","1921045","De Soto",33.5,2.2
"7580","2016","1952545","Minburn",37.5,9
"7581","2016","1922395","Dubuque",37.3,0.8
"7582","2016","1939585","Jesup",34.5,2.3
"7583","2016","1928650","Fostoria",45.2,16
"7584","2016","1974280","Spencer",40.9,1.4
"7585","2016","1953985","Moravia",42.6,9.8
"7586","2016","1939405","Janesville",45.2,7.6
"7587","2016","1979905","Urbana",35.6,2.5
"7588","2016","1980400","Van Horne",29.9,8.2
"7589","2016","1981210","Vinton",42.6,2.7
"7590","2016","1986880","Woodburn",50.4,8.5
"7591","2016","1951375","Merrill",42.6,4.5
"7592","2016","1973605","Sloan",40.9,6.6
"7593","2016","1943905","Lawton",39.5,4.2
"7594","2016","1960240","Oto",38.4,22.7
"7595","2016","1981885","Walker",39.5,6.6
"7596","2016","1929280","Fruitland",31.9,3.8
"7597","2016","1975450","Stockton",30.6,7.3
"7598","2016","1922035","Douds CDP",31.6,4.3
"7599","2016","1968385","Rodney",63.1,11.7
"7600","2016","1961725","Park View CDP",30.7,3.2
"7601","2016","1934770","Hartwick",35,12.5
"7602","2016","1953850","Moorhead",58,8.1
"7603","2016","1946830","Lovilia",29.8,4.4
"7604","2016","1963885","Plymouth",50.5,6.4
"7605","2016","1954930","Moville",38.5,3.7
"7606","2016","1926895","Farmington",35.9,6.6
"7607","2016","1940935","Keosauqua",52.6,5
"7608","2016","1960780","Oyens",28.6,8.4
"7609","2016","1904240","Bagley",43.7,17.4
"7610","2016","1963570","Pleasanton",53,33.7
"7611","2016","1947370","Lu Verne",36.3,7.4
"7612","2016","1981705","Walcott",41,5.7
"7613","2016","1937155","Hopkinton",43.4,13.1
"7614","2016","1948180","Macksburg",38.3,22
"7615","2016","1954795","Mount Union",32.9,12.1
"7616","2016","1962625","Peterson",52.3,6.9
"7617","2016","1913755","Clarksville",41.5,8.1
"7618","2016","1962355","Perry",31.8,2
"7619","2016","1922350","Drakesville",52.8,8.2
"7620","2016","1969015","Rowan",35.6,15.2
"7621","2016","1909820","Calamus",36.7,8.4
"7622","2016","1937335","Houghton",48,8
"7623","2016","1966135","Red Oak",43.5,2
"7624","2016","1973875","Solon",35.5,2.4
"7625","2016","1934590","Harpers Ferry",65.3,1.7
"7626","2016","1913485","Clare",38.3,9.4
"7627","2016","1901720","Amana CDP",51.8,12.2
"7628","2016","1902035","Anderson CDP",NA,NA
"7629","2016","1904735","Bartlett CDP",NA,NA
"7630","2016","1903430","Athelstan CDP",NA,NA
"7631","2016","1905200","Beaverdale CDP",30.4,11.2
"7632","2016","1905870","Bentley CDP",52.2,7.7
"7633","2016","1907255","Bolan CDP",12.4,44
"7634","2016","1909415","Burchinal CDP",9.8,38.1
"7635","2016","1909640","Burr Oak CDP",41.5,28.4
"7636","2016","1931530","Goldfield",46.6,8.1
"7637","2016","1902485","Arcadia",36.3,5.9
"7638","2016","1931395","Glidden",33.9,5.6
"7639","2016","1948945","Manning",48.3,4.2
"7640","2016","1977340","Templeton",40.7,10.6
"7641","2016","1907030","Bloomfield",36.8,4.5
"7642","2016","1933150","Griswold",40.1,6.4
"7643","2016","1926175","Everly",37.2,6.8
"7644","2016","1969105","Royal",37,4.7
"7645","2016","1956865","Nodaway",40.8,17.2
"7646","2016","1964065","Pomeroy",40.7,11.6
"7647","2016","1968295","Rockwell City",45.2,5.1
"7648","2016","1973425","Sioux Rapids",36.3,4.1
"7649","2016","1933465","Guttenberg",53.2,6.2
"7650","2016","1907660","Bouton",32.3,15.1
"7651","2016","1932745","Greene",46.3,5
"7652","2016","1963210","Plainfield",37.4,7.7
"7653","2016","1978915","Tripoli",42.5,7.8
"7654","2016","1986970","Woodward",29.6,5.3
"7655","2016","1955200","Mystic",46.6,8.4
"7656","2016","1911080","Carroll",41.4,0.9
"7657","2016","1945030","Lidderdale",58,4
"7658","2016","1964290","Postville",27.8,3.9
"7659","2016","1908155","Brandon",35.2,12.7
"7660","2016","1969060","Rowley",43.6,14.6
"7661","2016","1956415","New Providence",49.5,13.4
"7662","2016","1960555","Owasa",35.3,19.9
"7663","2016","1930225","George",50.6,3.9
"7664","2016","1935130","Havelock",45.9,15.9
"7665","2016","1919090","Davis City",51.3,25.7
"7666","2016","1932070","Grand River",40.7,11.4
"7667","2016","1939675","Jewell Junction",41.1,8.5
"7668","2016","1962850","Pilot Mound",59.8,5.6
"7669","2016","1976440","Superior",27.3,5.5
"7670","2016","1984450","West Okoboji",62.8,4
"7671","2016","1904960","Bayard",40.8,5.7
"7672","2016","1956370","New Market",45.3,6.6
"7673","2016","1953895","Moorland",32.3,15.8
"7674","2016","1981075","Vincent",44.5,13.4
"7675","2016","1949395","Marengo",36.1,3.2
"7676","2016","1904105","Ayrshire",44.2,10.6
"7677","2016","1948585","Mallard",48.9,11.4
"7678","2016","1901855","Ames",23.2,0.3
"7679","2016","1969780","St. Anthony",30.3,12.9
"7680","2016","1921540","Dixon",39.4,4.9
"7681","2016","1956280","New Liberty",37,7.2
"7682","2016","1911530","Castana",62.1,6.6
"7683","2016","1950970","Melrose",36.2,15.6
"7684","2016","1914025","Clear Lake",44.3,3.2
"7685","2016","1951420","Meservey",53.2,5.5
"7686","2016","1905635","Bellevue",45.1,5.5
"7687","2016","1969960","St. Donatus",49.6,16.8
"7688","2016","1912720","Chariton",47.3,3.1
"7689","2016","1951060","Melvin",40.1,8.9
"7690","2016","1937290","Hospers",34.6,5.5
"7691","2016","1959475","Orange City",33.7,3.6
"7692","2016","1968205","Rock Valley",32.7,1.7
"7693","2016","1958080","Oakland",37.5,2
"7694","2016","1956460","New Sharon",43.9,5.3
"7695","2016","1904645","Barnum",25.4,6.7
"7696","2016","1975180","Steamboat Rock",40,16.2
"7697","2016","1979545","Union",45.7,12.4
"7698","2016","1942825","Lakota",51.9,7.9
"7699","2016","1944130","Ledyard",58.9,1.9
"7700","2016","1976755","Swea City",44.8,10.5
"7701","2016","1950880","Melbourne",37.3,6.1
"7702","2016","1925860","Estherville",37.8,2.1
"7703","2016","1933240","Gruver",47.8,11.2
"7704","2016","1942330","Ladora",40.7,10.7
"7705","2016","1985845","Williamsburg",38.4,5.5
"7706","2016","1983685","West Burlington",41.6,6.5
"7707","2016","1921405","Dike",40.7,4.7
"7708","2016","1947460","Luxemburg",55.2,4.6
"7709","2016","1926850","Farmersburg",37,8.1
"7710","2016","1903745","Aurelia",45.5,7.5
"7711","2016","1949350","Marcus",52.7,3.2
"7712","2016","1936840","Holstein",42,3.6
"7713","2016","1942645","Lakeside",47.5,7.5
"7714","2016","1955965","Newell",31.9,6.1
"7715","2016","1966360","Rembrandt",41.4,11.7
"7716","2016","1966855","Ricketts",39.5,22.7
"7717","2016","1911035","Carpenter",50.3,21.5
"7718","2016","1933060","Grimes",32.6,2
"7719","2016","1908695","Brooklyn",38.3,7.4
"7720","2016","1905095","Beaconsfield",62.7,18.5
"7721","2016","1903655","Audubon",48.4,2.5
"7722","2016","1982740","Waukon",46,3.9
"7723","2016","1919765","Deloit",35,14.2
"7724","2016","1971130","Schleswig",46.7,5.6
"7725","2016","1946335","Lone Tree",36.7,3.3
"7726","2016","1933870","Hamilton",30.9,21.1
"7727","2016","1914475","Clio",33.3,30.4
"7728","2016","1933105","Grinnell",32.5,1.9
"7729","2016","1931800","Graettinger",45.3,4.1
"7730","2016","1983550","West Bend",49.3,5.1
"7731","2016","1968475","Roland",35.2,2.3
"7732","2016","1913980","Clearfield",46.1,12.1
"7733","2016","1966000","Redding",31.5,49.7
"7734","2016","1937920","Huxley",31.3,5.2
"7735","2016","1982065","Walnut",50.4,7.2
"7736","2016","1902125","Andrew",30.4,4.8
"7737","2016","1965280","Quimby",41,11.9
"7738","2016","1929595","Galva",33.5,4.4
"7739","2016","1938010","Ida Grove",48.3,4.1
"7740","2016","1942285","Lacona",36.5,5.2
"7741","2016","1974370","Spillville",40.9,10.8
"7742","2016","1971040","Scarville",55,12.7
"7743","2016","1911485","Castalia",53.1,16.9
"7744","2016","1967035","Ridgeway",39.7,13.8
"7745","2016","1903610","Auburn",40.2,11
"7746","2016","1958575","Odebolt",45.3,6.5
"7747","2016","1982020","Wall Lake",44.2,8.3
"7748","2016","1923970","Eddyville",35.1,4.9
"7749","2016","1922890","Dunlap",51,4.5
"7750","2016","1945840","Little Sioux",50.5,5.9
"7751","2016","1953760","Montrose",45.1,11
"7752","2016","1914880","Coburg",31.5,31.4
"7753","2016","1917265","Creston",38.6,1
"7754","2016","1908200","Brayton",39.5,15.7
"7755","2016","1932565","Gray",28.3,17.1
"7756","2016","1903340","Aspinwall",59,18.8
"7757","2016","1919945","Denison",32.9,1.8
"7758","2016","1948855","Manilla",38.2,6.7
"7759","2016","1901090","Alexander",39,12.4
"7760","2016","1987240","Wyoming",47.8,8.5
"7761","2016","1901675","Alvord",35.8,8.4
"7762","2016","1945795","Little Rock",40.8,8.5
"7763","2016","1928245","Fonda",46.4,12.7
"7764","2016","1930945","Gilmore City",40.1,6.4
"7765","2016","1961050","Palmer",42,12
"7766","2016","1963975","Pocahontas",50.5,4.6
"7767","2016","1913530","Clarence",49.2,5
"7768","2016","1919360","Decatur City",36.8,7.6
"7769","2016","1983190","Weldon",51.6,15
"7770","2016","1957945","Numa",48.1,4.3
"7771","2016","1905185","Beaver",19.4,16.6
